"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Olfr1213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1214",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1216",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1217",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1218",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1219",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr122",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1224-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1226",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1228",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1229",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1231",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1232",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1233",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1234",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1238",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1239",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr124",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1241",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1242",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1243",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1245",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1246",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1247",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1248",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1249",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr125",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1251",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1252",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Olfr1253",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1254",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1255",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1258",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1259",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr126",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1261",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1262",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1264",0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Olfr1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1269",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr127",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1271",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1275",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1276",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1277",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1278",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1279",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr128",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1281",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1282",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1283",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1287",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1288",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1289",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr129",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1293-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1294",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1295",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1298",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1301",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1302",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1303",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1305",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1306",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1308",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1309",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr131",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1312",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1313",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1314",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1315-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1316",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1317",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1318",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr132",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1321",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1322",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1323",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1324",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1325",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1326-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1328",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1329",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr133",0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Olfr1330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1331",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1333",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1335",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1336",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1337",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1338",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1339",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr134",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1341",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1344",0,4,0,0,0,0,12,0,0,0,0,0,0,0
"Olfr1346",0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Olfr1347",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1348",7,2,1,3,3,0,4,0,0,0,2,0,0,0
"Olfr1349",0,0,0,0,0,1,5,0,0,0,0,0,0,0
"Olfr135",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1350",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Olfr1351",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1352",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1353",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1354",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1359",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr136",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1361",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1362",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1364",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1366",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1368",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1369-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr137",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1371",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1373",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Olfr1375",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1377",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1378",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr138",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1381",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1382",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1383",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1384",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1385",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1386",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1387",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1388",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1389",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr139",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1391",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1392",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1393",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1394",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1395",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1402",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1404",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1406",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1408",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr141",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1411",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1412",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1413",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1414",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1415",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1416",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1417",0,2,1,0,3,0,21,0,0,0,0,0,0,0
"Olfr1418",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1419",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr142",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1420",0,0,0,0,2,0,0,0,0,0,2,0,0,0
"Olfr1423",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1424",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1425",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1426",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1427",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1428",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr143",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1431",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1432",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1434",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1436",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1437",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1438-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1441",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1442",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1443",5,0,0,0,0,0,2,1,0,0,2,0,0,0
"Olfr1444",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1445",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1446",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1447",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1449",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr145",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1453",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1454",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1457",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1458",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1459",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr146",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1461",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1462",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1465",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1466",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1467",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1469",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr147",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1471",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1472",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1474",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1475",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1477",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr148",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1484",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1487",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1489",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr149",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1491",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1493-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1494",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1495",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1496",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1497",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1499",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1501",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1502",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1504",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1505",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1507",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1508",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1509",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1511",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1512",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1513",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr152",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr153",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Olfr1532-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1535",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1537",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr154",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr155",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1555-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr156",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr157",0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr159",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr16",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr161",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr164",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr165",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr166",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr167",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr168",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr169",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr171",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr172",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr173",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr175-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr177",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr178",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr18",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr181",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr183",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr186",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr187",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr19",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr191",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr193",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr194",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr195",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr196",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr198",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr199",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr20",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Olfr201",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr202",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr203",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr204",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr205",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr206",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr209",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr214",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr215",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr218",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr221",7,17,5,12,7,12,13,33,0,0,7,1,0,4
"Olfr222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr224",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr228",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr229",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr23",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr231",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr235",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr237-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr239",0,0,0,0,0,0,0,4,0,0,0,0,0,0
"Olfr24",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr243",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr247",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr248",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr25",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr251",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr259",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr26",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr262",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr263",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr266",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr267",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Olfr27",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr272",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr273",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr275",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr279",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr281",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr282",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr283",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr284",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr285",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr287",3,16,10,3,7,5,46,47,0,0,15,1,0,0
"Olfr288",0,0,0,0,6,0,0,0,0,0,0,0,0,0
"Olfr290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr291",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr292",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr293",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr294",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr295",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr297",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr298",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr299",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr30",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr301",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr303",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr304",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr305",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr307",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr308",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr309",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr31",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr311",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr312",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr313",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr314",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr315",0,0,0,0,0,0,0,0,0,0,0,0,0,0
